Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.3.131-72.14.213.102-52214-443-6,192.168.3.131,52214,72.14.213.102,443,6,26/01/2011 01:52:42 AM,57868,5,3,477.0,153.0,394.0,0.0,95.4,170.74776718891525,153.0,0.0,51.0,88.33459118601274,10886.845925209096,138.24566254233773,8266.857142857143,13380.56771875508,32316.0,34.0,57868.0,14467.0,16901.018016675804,34460.0,199.0,34296.0,17148.0,21780.303074108037,32549.0,1747.0,0,0,0,0,112,72,86.40353908896108,51.84212345337665,0.0,394.0,70.0,132.96334081242094,17679.25,1,2,0,3,7,0,0,0,0.0,78.75,95.4,51.0,0,0,0,0,0,0,0,59,0,19,8192,107,2,20,0,0,0,0,1.295981562322906E15,0.0,1.295981562322906E15,1.295981562322906E15,NeedManualLabel
192.168.3.131-72.14.213.102-52215-443-6,192.168.3.131,52215,72.14.213.102,443,6,26/01/2011 01:52:42 AM,57387,5,3,477.0,153.0,394.0,0.0,95.4,170.74776718891525,153.0,0.0,51.0,88.33459118601274,10978.096084479062,139.40439472354365,8198.142857142857,13074.720346640579,28997.0,101.0,57387.0,14346.75,16053.506416045062,30615.0,301.0,30189.0,15094.5,20229.61790296594,29399.0,790.0,0,0,0,0,112,72,87.1277467022148,52.276648021328874,0.0,394.0,70.0,132.96334081242094,17679.25,1,2,0,3,7,0,0,0,0.0,78.75,95.4,51.0,0,0,0,0,0,0,0,59,0,19,8192,107,2,20,0,0,0,0,1.295981562323917E15,0.0,1.295981562323917E15,1.295981562323917E15,NeedManualLabel
72.14.213.102-192.168.3.131-443-52212-6,72.14.213.102,443,192.168.3.131,52212,6,26/01/2011 01:52:42 AM,909,2,1,45.0,0.0,45.0,0.0,22.5,31.81980515339464,0.0,0.0,0.0,0.0,49504.9504950495,3300.3300330033003,454.5,579.1204537917824,864.0,45.0,909.0,909.0,0.0,909.0,909.0,0,0,0,0,0,1,0,0,0,40,20,2200.2200220022005,1100.1100110011002,0.0,45.0,22.5,25.98076211353316,675.0,1,0,1,1,3,0,0,0,0.0,30.0,22.5,0.0,0,0,0,0,0,0,0,15,0,0,107,0,0,20,0,0,0,0,1.295981562382869E15,0.0,1.295981562382869E15,1.295981562382869E15,NeedManualLabel
72.14.213.102-192.168.3.131-443-52213-6,72.14.213.102,443,192.168.3.131,52213,6,26/01/2011 01:52:42 AM,863,2,1,45.0,0.0,45.0,0.0,22.5,31.81980515339464,0.0,0.0,0.0,0.0,52143.68482039397,3476.2456546929316,431.5,557.907250356186,826.0,37.0,863.0,863.0,0.0,863.0,863.0,0,0,0,0,0,1,0,0,0,40,20,2317.497103128621,1158.7485515643104,0.0,45.0,22.5,25.98076211353316,675.0,1,0,1,1,3,0,0,0,0.0,30.0,22.5,0.0,0,0,0,0,0,0,0,15,0,0,107,0,0,20,0,0,0,0,1.295981562387426E15,0.0,1.295981562387426E15,1.295981562387426E15,NeedManualLabel
72.14.213.102-192.168.3.131-443-52214-6,72.14.213.102,443,192.168.3.131,52214,6,26/01/2011 01:52:42 AM,1756,2,1,45.0,0.0,45.0,0.0,22.5,31.81980515339464,0.0,0.0,0.0,0.0,25626.42369020501,1708.4282460136674,878.0,1189.353605955773,1719.0,37.0,1756.0,1756.0,0.0,1756.0,1756.0,0,0,0,0,0,1,0,0,0,40,20,1138.9521640091116,569.4760820045558,0.0,45.0,22.5,25.98076211353316,675.0,1,0,1,1,3,0,0,0,0.0,30.0,22.5,0.0,0,0,0,0,0,0,0,15,0,0,107,0,0,20,0,0,0,0,1.295981562399419E15,0.0,1.295981562399419E15,1.295981562399419E15,NeedManualLabel
72.14.213.102-192.168.3.131-443-52215-6,72.14.213.102,443,192.168.3.131,52215,6,26/01/2011 01:52:42 AM,1725,2,1,45.0,0.0,45.0,0.0,22.5,31.81980515339464,0.0,0.0,0.0,0.0,26086.956521739132,1739.1304347826087,862.5,1108.03632611932,1646.0,79.0,1725.0,1725.0,0.0,1725.0,1725.0,0,0,0,0,0,1,0,0,0,40,20,1159.4202898550725,579.7101449275362,0.0,45.0,22.5,25.98076211353316,675.0,1,0,1,1,3,0,0,0,0.0,30.0,22.5,0.0,0,0,0,0,0,0,0,15,0,0,107,0,0,20,0,0,0,0,1.295981562400272E15,0.0,1.295981562400272E15,1.295981562400272E15,NeedManualLabel
192.168.3.131-208.82.236.129-58303-80-6,192.168.3.131,58303,208.82.236.129,80,6,26/01/2011 01:52:43 AM,110623,3,3,552.0,218.0,552.0,0.0,184.0,318.69734859267345,218.0,0.0,72.66666666666666,125.86235868333841,6960.577818356038,54.238268714462635,22124.6,30312.393963525876,59768.0,2.0,50853.0,25426.5,35548.3792105913,50563.0,290.0,60120.0,30060.0,42508.431257810495,60118.0,2.0,0,0,0,0,72,72,27.119134357231317,27.119134357231317,0.0,552.0,110.0,211.15870808470106,44588.0,1,2,0,2,5,0,0,0,1.0,128.33333333333334,184.0,72.66666666666667,0,0,0,0,0,0,0,92,0,36,8192,4932,1,20,0,0,0,0,1.295981563633487E15,0.0,1.295981563633487E15,1.295981563633487E15,NeedManualLabel
192.168.3.131-208.82.236.129-58303-80-6,192.168.3.131,58303,208.82.236.129,80,6,26/01/2011 01:52:43 AM,1897,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1054.2962572482868,1897.0,0.0,1897.0,1897.0,1897.0,1897.0,0.0,1897.0,1897.0,0,0,0,0,0,0,0,0,0,40,0,1054.2962572482868,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16370,0,0,20,0,0,0,0,1.295981563744256E15,0.0,1.295981563744256E15,1.295981563744256E15,NeedManualLabel
192.168.3.131-208.82.236.129-58304-80-6,192.168.3.131,58304,208.82.236.129,80,6,26/01/2011 01:52:43 AM,165564,4,7,555.0,6775.0,555.0,0.0,138.75,277.5,1460.0,0.0,967.8571428571429,688.403086515313,44272.90956971323,66.43956415645914,16556.4,26268.412569725897,60712.0,1.0,113422.0,37807.333333333336,32755.80059063331,61581.0,444.0,114264.0,19044.0,29034.43866858803,61253.0,1.0,0,0,0,0,92,152,24.159841511439687,42.279722645019454,0.0,1460.0,610.8333333333334,689.6139675517196,475567.42424242425,1,2,0,5,10,0,0,0,1.0,666.3636363636364,138.75,967.8571428571429,0,0,0,7330,6,64455,0,50,0,615,8192,4935,1,20,0,0,0,0,1.29598156374698E15,0.0,1.29598156374698E15,1.29598156374698E15,NeedManualLabel
192.168.3.131-208.82.236.129-58304-80-6,192.168.3.131,58304,208.82.236.129,80,6,26/01/2011 01:52:43 AM,641,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3120.1248049921996,641.0,0.0,641.0,641.0,641.0,641.0,0.0,641.0,641.0,0,0,0,0,0,0,0,0,0,40,0,3120.1248049921996,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16425,0,0,20,0,0,0,0,1.295981563912586E15,0.0,1.295981563912586E15,1.295981563912586E15,NeedManualLabel
192.168.3.131-208.82.236.129-58305-80-6,192.168.3.131,58305,208.82.236.129,80,6,26/01/2011 01:52:44 AM,108080,3,4,395.0,1462.0,395.0,0.0,131.66666666666666,228.05335632990216,1460.0,0.0,365.5,729.6672757725491,17181.717246484088,64.76683937823834,18013.333333333332,27925.54166111495,58329.0,1.0,49749.0,24874.5,34820.05922596916,49496.0,253.0,58646.0,19548.666666666664,33857.55183608722,58644.0,1.0,0,0,0,0,72,92,27.75721687638786,37.00962250185048,0.0,1460.0,232.125,514.9997052703734,265224.6964285714,1,2,0,3,6,0,0,0,1.0,265.2857142857143,131.66666666666666,365.5,0,0,0,0,0,0,0,56,0,208,8192,4775,1,20,0,0,0,0,1.295981564037943E15,0.0,1.295981564037943E15,1.295981564037943E15,NeedManualLabel
192.168.3.131-208.82.236.129-58305-80-6,192.168.3.131,58305,208.82.236.129,80,6,26/01/2011 01:52:44 AM,814,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2457.002457002457,814.0,0.0,814.0,814.0,814.0,814.0,0.0,814.0,814.0,0,0,0,0,0,0,0,0,0,40,0,2457.002457002457,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16425,0,0,20,0,0,0,0,1.295981564146105E15,0.0,1.295981564146105E15,1.295981564146105E15,NeedManualLabel
192.168.3.131-208.82.236.129-58310-80-6,192.168.3.131,58310,208.82.236.129,80,6,26/01/2011 01:52:45 AM,165159,5,8,520.0,8477.0,520.0,0.0,104.0,232.55106965997814,1460.0,0.0,1059.625,661.2637117130892,54474.77884947233,78.71202901446485,13763.25,24306.7601824715,60554.0,1.0,163642.0,40910.5,27489.417266771346,61406.0,354.0,114949.0,16421.285714285714,27124.671578437505,60973.0,1.0,0,0,0,0,112,172,30.27385731325571,48.438171701209136,0.0,1460.0,642.6428571428571,708.8382268671265,502451.631868132,1,2,0,5,12,0,0,0,1.0,692.0769230769231,104.0,1059.625,0,0,0,8997,7,78556,0,40,0,652,8192,4900,1,20,0,0,0,0,1.295981565934938E15,0.0,1.295981565934938E15,1.295981565934938E15,NeedManualLabel
192.168.3.131-208.82.236.129-58310-80-6,192.168.3.131,58310,208.82.236.129,80,6,26/01/2011 01:52:46 AM,490,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4081.6326530612246,490.0,0.0,490.0,490.0,490.0,490.0,0.0,490.0,490.0,0,0,0,0,0,0,0,0,0,40,0,4081.6326530612246,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16425,0,0,20,0,0,0,0,1.295981566100138E15,0.0,1.295981566100138E15,1.295981566100138E15,NeedManualLabel
192.168.3.131-65.54.95.140-56012-80-6,192.168.3.131,56012,65.54.95.140,80,6,26/01/2011 01:52:44 AM,3354773,16,29,397.0,39325.0,397.0,0.0,24.8125,99.24999999999999,1460.0,0.0,1356.0344827586207,376.01144385687263,11840.443451762609,13.413724266887805,76244.84090909091,466578.04015096306,3094497.0,1.0,260276.0,17351.733333333334,51163.534107334504,201364.0,228.0,3342748.0,119383.85714285714,622379.3651550425,3295038.0,1.0,0,0,0,0,332,592,4.769324183782331,8.644400083105474,0.0,1460.0,863.5217391304348,717.1180513115731,514258.29951690807,1,2,0,2,44,0,0,0,1.0,882.7111111111111,24.8125,1356.0344827586207,0,0,0,39722,28,837698,0,8,0,873,8192,4106,1,20,0,0,0,0,1.29598156404827E15,0.0,1.29598156404827E15,1.29598156404827E15,NeedManualLabel
192.168.3.131-207.46.148.38-56042-80-6,192.168.3.131,56042,207.46.148.38,80,6,26/01/2011 01:52:49 AM,41435,3,2,638.0,573.0,638.0,0.0,212.66666666666666,368.3494717429812,573.0,0.0,286.5,405.1721856198917,29226.499336309884,120.67093037287317,10358.75,12018.860549846924,23343.0,40.0,18092.0,9046.0,12467.706765881207,17862.0,230.0,23613.0,23613.0,0.0,23613.0,23613.0,0,0,0,0,72,48,72.4025582237239,48.26837214914927,0.0,638.0,201.83333333333331,313.35374047020196,98190.56666666668,1,2,0,2,4,0,0,0,0.0,242.2,212.66666666666666,286.5,0,0,0,0,0,0,0,127,0,114,8192,64240,1,20,0,0,0,0,1.295981569987326E15,0.0,1.295981569987326E15,1.295981569987326E15,NeedManualLabel
192.168.3.131-207.46.148.38-56042-80-6,192.168.3.131,56042,207.46.148.38,80,6,26/01/2011 01:52:50 AM,370,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5405.405405405406,370.0,0.0,370.0,370.0,370.0,370.0,0.0,370.0,370.0,0,0,0,0,0,0,0,0,0,40,0,5405.405405405406,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,63667,0,0,20,0,0,0,0,1.295981570028829E15,0.0,1.295981570028829E15,1.295981570028829E15,NeedManualLabel
192.168.3.131-207.46.148.38-56052-80-6,192.168.3.131,56052,207.46.148.38,80,6,26/01/2011 01:52:51 AM,38405,3,3,639.0,1865.0,639.0,0.0,213.0,368.9268220121709,1460.0,0.0,621.6666666666666,753.7296155342003,65199.8437703424,156.2296575966671,7681.0,10465.155254462306,23977.0,45.0,13651.0,6825.5,8094.251324242409,12549.0,1102.0,25901.0,12950.5,17215.92880154887,25124.0,777.0,0,0,0,0,72,68,78.11482879833355,78.11482879833355,0.0,1460.0,357.7142857142857,548.973197368115,301371.5714285714,1,2,0,2,5,0,0,0,1.0,417.3333333333333,213.0,621.6666666666666,0,0,0,0,0,0,0,106,0,310,8192,64240,1,20,0,0,0,0,1.295981571018894E15,0.0,1.295981571018894E15,1.295981571018894E15,NeedManualLabel
192.168.3.131-207.46.148.38-56052-80-6,192.168.3.131,56052,207.46.148.38,80,6,26/01/2011 01:52:51 AM,115,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,17391.304347826088,115.0,0.0,115.0,115.0,115.0,115.0,0.0,115.0,115.0,0,0,0,0,0,0,0,0,0,40,0,17391.304347826088,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,20,0,0,0,0,1.295981571057333E15,0.0,1.295981571057333E15,1.295981571057333E15,NeedManualLabel
192.168.3.131-65.54.95.140-56012-80-6,192.168.3.131,56012,65.54.95.140,80,6,26/01/2011 01:52:47 AM,5864778,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3410188757357908,5864778.0,0.0,5864778.0,5864778.0,5864778.0,5864778.0,0.0,5864778.0,5864778.0,0,0,0,0,0,0,0,0,0,40,0,0.3410188757357908,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16083,0,0,20,0,0,0,0,6.47990786633937E14,9.163973504564756E14,1.295981567403096E15,5864778.0,NeedManualLabel
192.168.3.131-65.54.95.140-56026-80-6,192.168.3.131,56026,65.54.95.140,80,6,26/01/2011 01:52:49 AM,3922905,7,7,1820.0,6227.0,638.0,0.0,260.00000000000006,324.65982196754805,1460.0,0.0,889.5714285714284,677.3777521055878,2051.285973022543,3.5687838476843052,301761.92307692306,937657.3746436258,3415802.0,47.0,507103.0,84517.16666666667,86815.89664898167,217558.0,333.0,3886132.0,647688.6666666667,1455294.2539946574,3615878.0,1431.0,0,0,0,0,152,152,1.7843919238421526,1.7843919238421526,0.0,1460.0,536.4666666666668,602.4403783975719,362934.4095238095,1,2,0,6,13,0,0,0,1.0,574.7857142857143,260.0,889.5714285714286,0,0,0,8047,8,29825,0,130,0,444,8192,4106,3,20,0,0,0,0,1.295981569473441E15,0.0,1.295981569473441E15,1.295981569473441E15,NeedManualLabel
192.168.3.131-65.54.95.140-56030-80-6,192.168.3.131,56030,65.54.95.140,80,6,26/01/2011 01:52:49 AM,3707419,4,3,593.0,1016.0,593.0,0.0,148.25,296.5,1016.0,0.0,338.66666666666663,586.5878734966598,433.99464694980526,1.8881059842440253,617903.1666666666,1404523.8484853744,3480633.0,41.0,226786.0,75595.33333333333,118545.00438792574,212236.0,210.0,3693120.0,1846560.0,2590344.2715206794,3678210.0,14910.0,0,0,0,0,92,72,1.0789177052823002,0.8091882789617252,0.0,1016.0,201.12499999999997,389.1923642989048,151470.69642857142,1,2,0,2,6,0,0,0,0.0,229.85714285714286,148.25,338.6666666666667,0,0,0,0,0,0,0,84,0,145,8192,4106,1,20,0,0,0,0,1.29598156968977E15,0.0,1.29598156968977E15,1.29598156968977E15,NeedManualLabel
192.168.3.131-65.54.95.140-56032-80-6,192.168.3.131,56032,65.54.95.140,80,6,26/01/2011 01:52:49 AM,3707946,4,3,584.0,961.0,584.0,0.0,146.0,292.0,961.0,0.0,320.33333333333337,554.8336086912303,416.6727347162014,1.887837633018388,617991.0,1404851.3090900402,3481504.0,61.0,226442.0,75480.66666666667,117834.33493822305,211287.0,338.0,3693190.0,1846595.0,2588415.2842216026,3676881.0,16309.0,0,0,0,0,92,72,1.078764361724793,0.8090732712935949,0.0,961.0,193.125,371.52174998818805,138028.4107142857,1,2,0,2,6,0,0,0,0.0,220.71428571428572,146.0,320.3333333333333,0,0,0,0,0,0,0,83,0,137,8192,4106,1,20,0,0,0,0,1.295981569690102E15,0.0,1.295981569690102E15,1.295981569690102E15,NeedManualLabel
192.168.3.131-65.54.95.140-56031-80-6,192.168.3.131,56031,65.54.95.140,80,6,26/01/2011 01:52:49 AM,3708093,4,3,595.0,1460.0,595.0,0.0,148.75,297.5,1460.0,0.0,486.66666666666663,842.9313930168537,554.1932200729593,1.8877627934358714,618015.5,1403457.1874592754,3478501.0,52.0,229592.0,76530.66666666667,119596.14595100185,214368.0,271.0,3693192.0,1846596.0,2589639.9931666176,3677748.0,15444.0,0,0,0,0,92,72,1.0787215962490693,0.809041197186802,0.0,1460.0,256.875,528.8460314685173,279678.125,1,2,0,2,6,0,0,0,0.0,293.57142857142856,148.75,486.6666666666667,0,0,0,0,0,0,0,85,0,208,8192,4106,1,20,0,0,0,0,1.295981569689956E15,0.0,1.295981569689956E15,1.295981569689956E15,NeedManualLabel
192.168.3.131-65.54.95.140-56033-80-6,192.168.3.131,56033,65.54.95.140,80,6,26/01/2011 01:52:49 AM,3707808,4,3,585.0,967.0,585.0,0.0,146.25,292.5,967.0,0.0,322.33333333333337,558.2977103063681,418.57615065289247,1.887907895985984,617968.0,1403451.7497488824,3478486.0,68.0,229322.0,76440.66666666667,119543.31612571793,214231.0,406.0,3693191.0,1846595.5,2588417.405541946,3676883.0,16308.0,0,0,0,0,92,72,1.078804511991991,0.8091033839939932,0.0,967.0,193.99999999999994,373.4445837642543,139460.85714285713,1,2,0,2,6,0,0,0,0.0,221.71428571428572,146.25,322.3333333333333,0,0,0,0,0,0,0,83,0,138,8192,4106,1,20,0,0,0,0,1.295981569690241E15,0.0,1.295981569690241E15,1.295981569690241E15,NeedManualLabel
192.168.3.131-65.54.95.140-56038-80-6,192.168.3.131,56038,65.54.95.140,80,6,26/01/2011 01:52:49 AM,3648916,11,14,1802.0,14218.0,601.0,0.0,163.81818181818184,280.5711382811205,1460.0,0.0,1015.5714285714286,637.6930433856226,4390.344968204256,6.851349825537229,152038.16666666666,635171.4081591208,3119863.0,0.0,529053.0,52905.299999999996,89760.12598779285,259927.0,138.0,3632515.0,279424.23076923075,858052.6260130312,3119895.0,0.0,0,0,0,0,232,292,3.0145939232363803,3.836755902300848,0.0,1460.0,616.1538461538462,661.4376277356886,437499.7353846154,1,2,0,6,24,0,0,0,1.0,640.8,163.8181818181818,1015.5714285714286,0,0,0,16020,15,31262,0,72,0,568,8192,4106,3,20,0,0,0,0,1.295981569749994E15,0.0,1.295981569749994E15,1.295981569749994E15,NeedManualLabel
192.168.3.131-65.54.95.140-56037-80-6,192.168.3.131,56037,65.54.95.140,80,6,26/01/2011 01:52:49 AM,3649054,20,31,1805.0,40894.0,602.0,0.0,90.25,220.4191879602423,1460.0,0.0,1319.1612903225805,390.3621478212416,11701.388907919696,13.976225070936193,72981.08,435084.70403762034,3074107.0,1.0,574947.0,30260.36842105263,64343.627028125346,264230.0,115.0,3633307.0,121110.23333333334,562245.5195591975,3074138.0,1.0,0,0,0,0,412,632,5.480872576837723,8.495352494098471,0.0,1460.0,821.1346153846155,693.6920554524814,481208.6677978885,1,2,0,6,50,0,0,0,1.0,837.2352941176471,90.25,1319.1612903225807,0,0,0,42699,32,76382,0,35,0,801,8192,4106,3,20,0,0,0,0,1.295981569749857E15,0.0,1.295981569749857E15,1.295981569749857E15,NeedManualLabel
192.168.3.131-65.54.95.140-56041-80-6,192.168.3.131,56041,65.54.95.140,80,6,26/01/2011 01:52:49 AM,3648543,14,20,1805.0,23195.0,602.0,0.0,128.92857142857142,256.1989804476544,1460.0,0.0,1159.75,589.4083451805047,6852.050256773731,9.318788349212275,110561.90909090909,542438.88179674,3118311.0,1.0,530232.0,40787.07692307692,81313.10898666293,263632.0,138.0,3629632.0,191033.26315789475,712709.9905142065,3118341.0,1.0,0,0,0,0,292,412,3.8371481437932893,5.481640205418985,0.0,1460.0,714.2857142857143,701.4671419678217,492056.15126050415,1,2,0,6,33,0,0,0,1.0,735.2941176470588,128.92857142857142,1159.75,0,0,0,25000,21,48912,0,53,0,682,8192,4106,3,20,0,0,0,0,1.295981569750368E15,0.0,1.295981569750368E15,1.295981569750368E15,NeedManualLabel
192.168.3.131-65.54.95.142-56028-80-6,192.168.3.131,56028,65.54.95.142,80,6,26/01/2011 01:52:49 AM,3772149,5,6,622.0,5092.0,622.0,0.0,124.4,278.16685640097387,1460.0,0.0,848.6666666666666,718.3778021811828,1514.786398946595,2.916109623453368,377214.89999999997,1174504.3241876264,3719834.0,20.0,52315.0,13078.75,9420.869435283916,22968.0,269.0,3757454.0,751490.8,1659393.5821703663,3719859.0,779.0,0,0,0,0,112,132,1.3255043742969856,1.5906052491563827,0.0,1460.0,476.1666666666667,644.4032945761576,415255.6060606061,1,2,0,2,10,0,0,0,1.0,519.4545454545455,124.4,848.6666666666666,0,0,0,5714,5,153391,0,56,0,462,8192,4106,1,20,0,0,0,0,1.295981569628397E15,0.0,1.295981569628397E15,1.295981569628397E15,NeedManualLabel
192.168.3.131-65.54.95.142-56029-80-6,192.168.3.131,56029,65.54.95.142,80,6,26/01/2011 01:52:49 AM,3772912,7,8,1231.0,6881.0,628.0,0.0,175.85714285714286,300.41994417339015,1460.0,0.0,860.1250000000001,700.3289915665147,2150.0633993053643,3.9757089484196824,269493.7142857143,987115.2502542586,3699036.0,1.0,73876.0,12312.666666666666,6454.841769297422,17927.0,341.0,3758357.0,536908.1428571428,1394427.38582849,3699085.0,1.0,0,0,0,0,152,172,1.8553308425958517,2.1203781058238307,0.0,1460.0,507.00000000000006,632.2949733576357,399796.93333333335,1,2,0,4,14,0,0,0,1.0,540.8,175.85714285714286,860.125,0,0,0,8112,8,137874,0,82,0,458,8192,4106,2,20,0,0,0,0,1.295981569628538E15,0.0,1.295981569628538E15,1.295981569628538E15,NeedManualLabel
192.168.3.131-65.54.95.216-56044-80-6,192.168.3.131,56044,65.54.95.216,80,6,26/01/2011 01:52:50 AM,3147500,11,16,530.0,18113.0,530.0,0.0,48.18181818181818,159.8010126262147,1460.0,0.0,1132.0625,601.4316773333443,5923.113582208101,8.57823669579031,121057.69230769231,562489.7701535039,2872954.0,1.0,274546.0,27454.6,57449.303328529,189204.0,235.0,3134319.0,208954.6,795306.7225418487,3083748.0,1.0,0,0,0,0,232,332,3.494837172359015,5.083399523431295,0.0,1460.0,665.8214285714287,714.8903077510578,511068.1521164021,1,2,0,2,26,0,0,0,1.0,690.4814814814815,48.18181818181818,1132.0625,0,0,0,18643,14,370680,0,19,0,670,8192,6296,1,20,0,0,0,0,1.295981570254799E15,0.0,1.295981570254799E15,1.295981570254799E15,NeedManualLabel
192.168.3.131-208.82.236.129-58327-80-6,192.168.3.131,58327,208.82.236.129,80,6,26/01/2011 01:52:53 AM,161556,6,6,570.0,6028.0,570.0,0.0,95.0,232.70152556440192,1460.0,0.0,1004.6666666666666,707.9001812873526,40840.32781202802,74.27764985515859,14686.909090909092,24652.721729880235,58415.0,4.0,161556.0,32311.2,29281.86841203956,59319.0,222.0,110422.0,22084.4,29641.663976571897,58714.0,4.0,0,0,0,0,132,132,37.13882492757929,37.13882492757929,0.0,1460.0,507.53846153846155,679.3321003486458,461492.10256410256,1,2,0,5,11,0,0,0,1.0,549.8333333333334,95.0,1004.6666666666666,0,0,0,6598,6,59914,0,47,0,502,8192,4950,1,20,0,0,0,0,1.295981573597974E15,0.0,1.295981573597974E15,1.295981573597974E15,NeedManualLabel
208.82.236.129-192.168.3.131-80-58327-6,208.82.236.129,80,192.168.3.131,58327,6,26/01/2011 01:52:53 AM,50810,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.043495374926195,25405.0,35899.811280841015,50790.0,20.0,50810.0,50810.0,0.0,50810.0,50810.0,0,0,0,0,0,0,0,0,0,40,20,39.362330249950794,19.681165124975397,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4950,16425,0,20,0,0,0,0,1.295981573759582E15,0.0,1.295981573759582E15,1.295981573759582E15,NeedManualLabel
192.168.3.131-65.54.95.66-56057-80-6,192.168.3.131,56057,65.54.95.66,80,6,26/01/2011 01:52:51 AM,3145293,7,9,1818.0,5950.0,921.0,0.0,259.7142857142857,443.600689166024,1460.0,0.0,661.1111111111112,758.4425562368657,2469.7222166583524,5.086966460676319,209686.19999999998,725993.9964081954,2827387.0,25.0,317906.0,52984.333333333336,76634.46001288628,201349.0,230.0,3133076.0,391634.5,1065533.2673483263,3027983.0,779.0,0,0,0,0,152,192,2.2255478265458892,2.861418634130429,0.0,1460.0,456.94117647058823,644.1478353790607,414926.4338235294,1,2,0,4,15,0,0,0,1.0,485.5,259.7142857142857,661.1111111111111,0,0,0,7768,8,74117,0,113,0,371,8192,6296,2,20,0,0,0,0,1.295981571250755E15,0.0,1.295981571250755E15,1.295981571250755E15,NeedManualLabel
